snapshot_id,snapshot_date,destination_city
2025-09-13T01:02:31.270249Z,2025-09-12,FRA
2025-09-12T13:18:11.033805Z,2025-09-12,FTE
2025-09-13T01:02:31.270249Z,2025-09-12,FTE
2025-09-12T13:18:11.033805Z,2025-09-12,GPS
2025-09-13T01:02:31.270249Z,2025-09-12,GPS
2025-09-12T13:18:11.033805Z,2025-09-12,GUA
2025-09-13T01:02:31.270249Z,2025-09-12,GUA
2025-09-12T13:18:11.033805Z,2025-09-12,GYE
2025-09-13T01:02:31.270249Z,2025-09-12,GYE
2025-09-12T13:18:11.033805Z,2025-09-12,HAN
2025-09-13T01:02:31.270249Z,2025-09-12,HAN
2025-09-12T13:18:11.033805Z,2025-09-12,HAV
2025-09-13T01:02:31.270249Z,2025-09-12,HAV
2025-09-12T13:18:11.033805Z,2025-09-12,HEL
2025-09-13T01:02:31.270249Z,2025-09-12,HEL
2025-09-12T13:18:11.033805Z,2025-09-12,HGH
2025-09-13T01:02:31.270249Z,2025-09-12,HGH
2025-09-12T13:18:11.033805Z,2025-09-12,HKT
2025-09-12T13:18:11.033805Z,2025-09-12,HRB
2025-09-13T01:02:31.270249Z,2025-09-12,HRB
2025-09-12T13:18:11.033805Z,2025-09-12,IGR
2025-09-13T01:02:31.270249Z,2025-09-12,IGR
2025-09-12T13:18:11.033805Z,2025-09-12,IGU
2025-09-13T01:02:31.270249Z,2025-09-12,IGU
2025-09-12T13:18:11.033805Z,2025-09-12,IKT
2025-09-13T01:02:31.270249Z,2025-09-12,IKT
2025-09-12T13:18:11.033805Z,2025-09-12,IPC
2025-09-13T01:02:31.270249Z,2025-09-12,IPC
2025-09-12T13:18:11.033805Z,2025-09-12,IST
2025-09-13T01:02:31.270249Z,2025-09-12,IST
2025-09-12T13:18:11.033805Z,2025-09-12,JNB
2025-09-13T01:02:31.270249Z,2025-09-12,JNB
2025-09-12T13:18:11.033805Z,2025-09-12,JPA
2025-09-13T01:02:31.270249Z,2025-09-12,JPA
2025-09-12T13:18:11.033805Z,2025-09-12,JUJ
2025-09-13T01:02:31.270249Z,2025-09-12,JUJ
2025-09-13T01:02:31.270249Z,2025-09-12,KGD
2025-09-12T13:18:11.033805Z,2025-09-12,KHV
2025-09-13T01:02:31.270249Z,2025-09-12,KHV
2025-09-13T01:02:31.270249Z,2025-09-12,KJA
2025-09-12T13:18:11.033805Z,2025-09-12,KUL
2025-09-13T01:02:31.270249Z,2025-09-12,KUL
2025-09-12T13:18:11.033805Z,2025-09-12,KZN
2025-09-13T01:02:31.270249Z,2025-09-12,KZN
2025-09-12T13:18:11.033805Z,2025-09-12,LAD
2025-09-13T01:02:31.270249Z,2025-09-12,LAD
2025-09-12T13:18:11.033805Z,2025-09-12,LAX
2025-09-13T01:02:31.270249Z,2025-09-12,LAX
2025-09-12T13:18:11.033805Z,2025-09-12,LCA
2025-09-13T01:02:31.270249Z,2025-09-12,LCA
2025-09-12T13:18:11.033805Z,2025-09-12,LED
2025-09-13T01:02:31.270249Z,2025-09-12,LED
2025-09-12T13:18:11.033805Z,2025-09-12,LIM
2025-09-13T01:02:31.270249Z,2025-09-12,LIM
2025-09-12T13:18:11.033805Z,2025-09-12,LIS
2025-09-13T01:02:31.270249Z,2025-09-12,LIS
2025-09-12T13:18:11.033805Z,2025-09-12,LJU
2025-09-13T01:02:31.270249Z,2025-09-12,LJU
2025-09-12T13:18:11.033805Z,2025-09-12,LON
2025-09-13T01:02:31.270249Z,2025-09-12,LON
2025-09-12T13:18:11.033805Z,2025-09-12,LPB
2025-09-13T01:02:31.270249Z,2025-09-12,LPB
2025-09-12T13:18:11.033805Z,2025-09-12,MAD
2025-09-13T01:02:31.270249Z,2025-09-12,MAD
2025-09-12T13:18:11.033805Z,2025-09-12,MCT
2025-09-13T01:02:31.270249Z,2025-09-12,MCT
2025-09-12T13:18:11.033805Z,2025-09-12,MDE
2025-09-13T01:02:31.270249Z,2025-09-12,MDE
2025-09-12T13:18:11.033805Z,2025-09-12,MDQ
2025-09-13T01:02:31.270249Z,2025-09-12,MDQ
2025-09-12T13:18:11.033805Z,2025-09-12,MDZ
2025-09-13T01:02:31.270249Z,2025-09-12,MDZ
2025-09-12T13:18:11.033805Z,2025-09-12,MEL
2025-09-13T01:02:31.270249Z,2025-09-12,MEL
2025-09-12T13:18:11.033805Z,2025-09-12,MEX
2025-09-13T01:02:31.270249Z,2025-09-12,MEX
2025-09-12T13:18:11.033805Z,2025-09-12,MIA
2025-09-13T01:02:31.270249Z,2025-09-12,MIA
2025-09-12T13:18:11.033805Z,2025-09-12,MLE
2025-09-13T01:02:31.270249Z,2025-09-12,MLE
2025-09-12T13:18:11.033805Z,2025-09-12,MMK
2025-09-12T13:18:11.033805Z,2025-09-12,MOW
2025-09-13T01:02:31.270249Z,2025-09-12,MOW
2025-09-12T13:18:11.033805Z,2025-09-12,MRV
2025-09-12T13:18:11.033805Z,2025-09-12,MSQ
2025-09-13T01:02:31.270249Z,2025-09-12,MSQ
2025-09-12T13:18:11.033805Z,2025-09-12,MUC
2025-09-12T13:18:11.033805Z,2025-09-12,MVD
2025-09-13T01:02:31.270249Z,2025-09-12,MVD
2025-09-12T13:18:11.033805Z,2025-09-12,NHA
2025-09-13T01:02:31.270249Z,2025-09-12,NHA
2025-09-12T13:18:11.033805Z,2025-09-12,NQZ
2025-09-13T01:02:31.270249Z,2025-09-12,NQZ
2025-09-12T13:18:11.033805Z,2025-09-12,NYC
2025-09-13T01:02:31.270249Z,2025-09-12,NYC
2025-09-12T13:18:11.033805Z,2025-09-12,OKA
2025-09-13T01:02:31.270249Z,2025-09-12,OKA
2025-09-12T13:18:11.033805Z,2025-09-12,ONT
2025-09-13T01:02:31.270249Z,2025-09-12,ONT
2025-09-12T13:18:11.033805Z,2025-09-12,ORL
2025-09-13T01:02:31.270249Z,2025-09-12,ORL
2025-09-12T13:18:11.033805Z,2025-09-12,OVB
2025-09-13T01:02:31.270249Z,2025-09-12,OVB
2025-09-12T13:18:11.033805Z,2025-09-12,PAR
2025-09-13T01:02:31.270249Z,2025-09-12,PAR
2025-09-12T13:18:11.033805Z,2025-09-12,PDP
2025-09-13T01:02:31.270249Z,2025-09-12,PDP
2025-09-12T13:18:11.033805Z,2025-09-12,PMY
2025-09-13T01:02:31.270249Z,2025-09-12,PMY
2025-09-12T13:18:11.033805Z,2025-09-12,PSS
2025-09-13T01:02:31.270249Z,2025-09-12,PSS
2025-09-12T13:18:11.033805Z,2025-09-12,PUJ
2025-09-13T01:02:31.270249Z,2025-09-12,PUJ
2025-09-12T13:18:11.033805Z,2025-09-12,PUQ
2025-09-13T01:02:31.270249Z,2025-09-12,PUQ
2025-09-12T13:18:11.033805Z,2025-09-12,RAI
2025-09-13T01:02:31.270249Z,2025-09-12,RAI
2025-09-13T01:02:31.270249Z,2025-09-12,REC
2025-09-12T13:18:11.033805Z,2025-09-12,REL
2025-09-13T01:02:31.270249Z,2025-09-12,REL
2025-09-12T13:18:11.033805Z,2025-09-12,RGA
2025-09-13T01:02:31.270249Z,2025-09-12,RGA
2025-09-12T13:18:11.033805Z,2025-09-12,RIO
2025-09-13T01:02:31.270249Z,2025-09-12,RIO
2025-09-12T13:18:11.033805Z,2025-09-12,ROM
2025-09-13T01:02:31.270249Z,2025-09-12,ROM
2025-09-12T13:18:11.033805Z,2025-09-12,SAO
2025-09-13T01:02:31.270249Z,2025-09-12,SAO
2025-09-12T13:18:11.033805Z,2025-09-12,SCL
2025-09-13T01:02:31.270249Z,2025-09-12,SCL
2025-09-12T13:18:11.033805Z,2025-09-12,SEL
2025-09-13T01:02:31.270249Z,2025-09-12,SEL
2025-09-12T13:18:11.033805Z,2025-09-12,SGN
2025-09-13T01:02:31.270249Z,2025-09-12,SGN
2025-09-12T13:18:11.033805Z,2025-09-12,SHA
2025-09-13T01:02:31.270249Z,2025-09-12,SHA
2025-09-12T13:18:11.033805Z,2025-09-12,SHJ
2025-09-13T01:02:31.270249Z,2025-09-12,SHJ
2025-09-12T13:18:11.033805Z,2025-09-12,SLA
2025-09-13T01:02:31.270249Z,2025-09-12,SLA
2025-09-12T13:18:11.033805Z,2025-09-12,SOU
2025-09-12T13:18:11.033805Z,2025-09-12,SSA
2025-09-13T01:02:31.270249Z,2025-09-12,SSA
2025-09-12T13:18:11.033805Z,2025-09-12,SSH
2025-09-13T01:02:31.270249Z,2025-09-12,SSH
2025-09-12T13:18:11.033805Z,2025-09-12,SVU
2025-09-13T01:02:31.270249Z,2025-09-12,SVU
2025-09-12T13:18:11.033805Z,2025-09-12,SVX
2025-09-13T01:02:31.270249Z,2025-09-12,SVX
2025-09-12T13:18:11.033805Z,2025-09-12,SYD
2025-09-13T01:02:31.270249Z,2025-09-12,SYD
2025-09-13T01:02:31.270249Z,2025-09-12,SZX
2025-09-12T13:18:11.033805Z,2025-09-12,TAS
2025-09-13T01:02:31.270249Z,2025-09-12,TAS
2025-09-12T13:18:11.033805Z,2025-09-12,TBS
2025-09-13T01:02:31.270249Z,2025-09-12,TBS
2025-09-12T13:18:11.033805Z,2025-09-12,TCI
2025-09-13T01:02:31.270249Z,2025-09-12,TCI
2025-09-12T13:18:11.033805Z,2025-09-12,TGD
2025-09-13T01:02:31.270249Z,2025-09-12,TGD
2025-09-12T13:18:11.033805Z,2025-09-12,TIV
2025-09-13T01:02:31.270249Z,2025-09-12,TIV
2025-09-12T13:18:11.033805Z,2025-09-12,TLL
2025-09-13T01:02:31.270249Z,2025-09-12,TLL
2025-09-12T13:18:11.033805Z,2025-09-12,TUC
2025-09-13T01:02:31.270249Z,2025-09-12,TUC
2025-09-12T13:18:11.033805Z,2025-09-12,TYO
2025-09-13T01:02:31.270249Z,2025-09-12,TYO
2025-09-12T13:18:11.033805Z,2025-09-12,UBN
2025-09-13T01:02:31.270249Z,2025-09-12,UBN
2025-09-12T13:18:11.033805Z,2025-09-12,UFA
2025-09-13T01:02:31.270249Z,2025-09-12,UFA
2025-09-12T13:18:11.033805Z,2025-09-12,UIO
2025-09-13T01:02:31.270249Z,2025-09-12,UIO
2025-09-12T13:18:11.033805Z,2025-09-12,USH
2025-09-13T01:02:31.270249Z,2025-09-12,USH
2025-09-12T13:18:11.033805Z,2025-09-12,USM
2025-09-12T13:18:11.033805Z,2025-09-12,UTP
2025-09-13T01:02:31.270249Z,2025-09-12,UUD
2025-09-12T13:18:11.033805Z,2025-09-12,VIE
2025-09-13T01:02:31.270249Z,2025-09-12,VIE
2025-09-12T13:18:11.033805Z,2025-09-12,VOG
2025-09-13T01:02:31.270249Z,2025-09-12,VOG
2025-09-12T13:18:11.033805Z,2025-09-12,VVO
2025-09-13T01:02:31.270249Z,2025-09-12,VVO
2025-09-12T13:18:11.033805Z,2025-09-12,WAS
2025-09-13T01:02:31.270249Z,2025-09-12,WAS
2025-09-12T13:18:11.033805Z,2025-09-12,WAW
2025-09-13T01:02:31.270249Z,2025-09-12,WAW
2025-09-12T13:18:11.033805Z,2025-09-12,YVR
2025-09-13T01:02:31.270249Z,2025-09-12,YVR
2025-09-12T13:18:11.033805Z,2025-09-12,ZNZ
2025-09-13T01:02:31.270249Z,2025-09-12,ZNZ
2025-09-12T13:18:11.033805Z,2025-09-12,ZRH
2025-09-13T01:02:31.270249Z,2025-09-12,ZRH
2025-09-13T13:42:50.679611Z,2025-09-13,ABQ
2025-09-13T23:25:30.403227Z,2025-09-13,ABQ
2025-09-13T13:42:50.679611Z,2025-09-13,ADD
2025-09-13T23:25:30.403227Z,2025-09-13,ADD
2025-09-13T13:42:50.679611Z,2025-09-13,AER
2025-09-13T23:25:30.403227Z,2025-09-13,AER
2025-09-13T13:42:50.679611Z,2025-09-13,AGP
2025-09-13T23:25:30.403227Z,2025-09-13,AGP
2025-09-13T13:42:50.679611Z,2025-09-13,AKL
2025-09-13T23:25:30.403227Z,2025-09-13,AKL
2025-09-13T13:42:50.679611Z,2025-09-13,ALA
2025-09-13T23:25:30.403227Z,2025-09-13,ALA
2025-09-13T13:42:50.679611Z,2025-09-13,AMS
2025-09-13T23:25:30.403227Z,2025-09-13,AMS
2025-09-13T13:42:50.679611Z,2025-09-13,ANF
2025-09-13T23:25:30.403227Z,2025-09-13,ANF
2025-09-13T13:42:50.679611Z,2025-09-13,ASU
2025-09-13T23:25:30.403227Z,2025-09-13,ASU
2025-09-13T13:42:50.679611Z,2025-09-13,ATL
2025-09-13T23:25:30.403227Z,2025-09-13,ATL
2025-09-13T13:42:50.679611Z,2025-09-13,AUA
2025-09-13T23:25:30.403227Z,2025-09-13,AUA
2025-09-13T13:42:50.679611Z,2025-09-13,AUH
2025-09-13T23:25:30.403227Z,2025-09-13,AUH
2025-09-13T13:42:50.679611Z,2025-09-13,AYT
2025-09-13T23:25:30.403227Z,2025-09-13,AYT
2025-09-13T13:42:50.679611Z,2025-09-13,BAK
2025-09-13T23:25:30.403227Z,2025-09-13,BAK
2025-09-13T13:42:50.679611Z,2025-09-13,BCN
2025-09-13T23:25:30.403227Z,2025-09-13,BCN
2025-09-13T13:42:50.679611Z,2025-09-13,BER
2025-09-13T23:25:30.403227Z,2025-09-13,BER
2025-09-13T13:42:50.679611Z,2025-09-13,BJS
2025-09-13T23:25:30.403227Z,2025-09-13,BJS
2025-09-13T13:42:50.679611Z,2025-09-13,BKK
2025-09-13T23:25:30.403227Z,2025-09-13,BKK
2025-09-13T13:42:50.679611Z,2025-09-13,BOG
2025-09-13T23:25:30.403227Z,2025-09-13,BOG
2025-09-13T13:42:50.679611Z,2025-09-13,BRC
2025-09-13T23:25:30.403227Z,2025-09-13,BRC
2025-09-13T13:42:50.679611Z,2025-09-13,BSZ
2025-09-13T23:25:30.403227Z,2025-09-13,BSZ
2025-09-13T13:42:50.679611Z,2025-09-13,BUS
2025-09-13T23:25:30.403227Z,2025-09-13,BUS
2025-09-13T13:42:50.679611Z,2025-09-13,BWI
2025-09-13T23:25:30.403227Z,2025-09-13,BWI
2025-09-13T13:42:50.679611Z,2025-09-13,CAI
2025-09-13T13:42:50.679611Z,2025-09-13,CAN
2025-09-13T23:25:30.403227Z,2025-09-13,CAN
2025-09-13T13:42:50.679611Z,2025-09-13,CCS
2025-09-13T23:25:30.403227Z,2025-09-13,CCS
2025-09-13T13:42:50.679611Z,2025-09-13,CEB
2025-09-13T23:25:30.403227Z,2025-09-13,CEB
2025-09-13T13:42:50.679611Z,2025-09-13,CHI
2025-09-13T23:25:30.403227Z,2025-09-13,CHI
2025-09-13T13:42:50.679611Z,2025-09-13,CMB
2025-09-13T23:25:30.403227Z,2025-09-13,CMB
2025-09-13T13:42:50.679611Z,2025-09-13,CMN
2025-09-13T23:25:30.403227Z,2025-09-13,CMN
2025-09-13T13:42:50.679611Z,2025-09-13,COR
2025-09-13T23:25:30.403227Z,2025-09-13,COR
2025-09-13T13:42:50.679611Z,2025-09-13,CPC
2025-09-13T23:25:30.403227Z,2025-09-13,CPC
2025-09-13T13:42:50.679611Z,2025-09-13,CPT
2025-09-13T23:25:30.403227Z,2025-09-13,CPT
2025-09-13T13:42:50.679611Z,2025-09-13,CUN
2025-09-13T23:25:30.403227Z,2025-09-13,CUN
2025-09-13T13:42:50.679611Z,2025-09-13,CUR
2025-09-13T23:25:30.403227Z,2025-09-13,CUR
2025-09-13T13:42:50.679611Z,2025-09-13,CUZ
2025-09-13T23:25:30.403227Z,2025-09-13,CUZ
2025-09-13T13:42:50.679611Z,2025-09-13,DAD
2025-09-13T23:25:30.403227Z,2025-09-13,DAD
2025-09-13T13:42:50.679611Z,2025-09-13,DFW
2025-09-13T23:25:30.403227Z,2025-09-13,DFW
2025-09-13T13:42:50.679611Z,2025-09-13,DOH
2025-09-13T23:25:30.403227Z,2025-09-13,DOH
2025-09-13T13:42:50.679611Z,2025-09-13,DXB
2025-09-13T23:25:30.403227Z,2025-09-13,DXB
2025-09-13T13:42:50.679611Z,2025-09-13,EVN
2025-09-13T23:25:30.403227Z,2025-09-13,EVN
2025-09-13T13:42:50.679611Z,2025-09-13,FLL
2025-09-13T23:25:30.403227Z,2025-09-13,FLL
2025-09-13T13:42:50.679611Z,2025-09-13,FLN
2025-09-13T23:25:30.403227Z,2025-09-13,FLN
2025-09-13T13:42:50.679611Z,2025-09-13,FRA
2025-09-13T23:25:30.403227Z,2025-09-13,FRA
2025-09-13T13:42:50.679611Z,2025-09-13,FTE
2025-09-13T23:25:30.403227Z,2025-09-13,FTE
2025-09-13T13:42:50.679611Z,2025-09-13,GPS
2025-09-13T23:25:30.403227Z,2025-09-13,GPS
2025-09-13T13:42:50.679611Z,2025-09-13,GUA
2025-09-13T13:42:50.679611Z,2025-09-13,GYE
2025-09-13T23:25:30.403227Z,2025-09-13,GYE
2025-09-13T13:42:50.679611Z,2025-09-13,HAN
2025-09-13T23:25:30.403227Z,2025-09-13,HAN
2025-09-13T13:42:50.679611Z,2025-09-13,HAV
2025-09-13T23:25:30.403227Z,2025-09-13,HAV
2025-09-13T13:42:50.679611Z,2025-09-13,HDS
2025-09-13T23:25:30.403227Z,2025-09-13,HDS
2025-09-13T13:42:50.679611Z,2025-09-13,HEL
2025-09-13T23:25:30.403227Z,2025-09-13,HEL
2025-09-13T13:42:50.679611Z,2025-09-13,HGH
2025-09-13T23:25:30.403227Z,2025-09-13,HGH
2025-09-13T23:25:30.403227Z,2025-09-13,HKG
2025-09-13T13:42:50.679611Z,2025-09-13,HRB
2025-09-13T23:25:30.403227Z,2025-09-13,HRB
2025-09-13T13:42:50.679611Z,2025-09-13,IGR
2025-09-13T23:25:30.403227Z,2025-09-13,IGR
2025-09-13T13:42:50.679611Z,2025-09-13,IGU
2025-09-13T23:25:30.403227Z,2025-09-13,IGU
2025-09-13T13:42:50.679611Z,2025-09-13,IKT
2025-09-13T23:25:30.403227Z,2025-09-13,IKT
2025-09-13T13:42:50.679611Z,2025-09-13,IPC
2025-09-13T23:25:30.403227Z,2025-09-13,IPC
2025-09-13T13:42:50.679611Z,2025-09-13,IST
2025-09-13T23:25:30.403227Z,2025-09-13,IST
2025-09-13T13:42:50.679611Z,2025-09-13,JNB
2025-09-13T23:25:30.403227Z,2025-09-13,JNB
2025-09-13T13:42:50.679611Z,2025-09-13,JPA
2025-09-13T23:25:30.403227Z,2025-09-13,JPA
2025-09-13T13:42:50.679611Z,2025-09-13,JUJ
2025-09-13T23:25:30.403227Z,2025-09-13,JUJ
2025-09-13T13:42:50.679611Z,2025-09-13,KGD
2025-09-13T23:25:30.403227Z,2025-09-13,KGD
2025-09-13T13:42:50.679611Z,2025-09-13,KHV
2025-09-13T23:25:30.403227Z,2025-09-13,KHV
2025-09-13T13:42:50.679611Z,2025-09-13,KJA
2025-09-13T23:25:30.403227Z,2025-09-13,KJA
2025-09-13T13:42:50.679611Z,2025-09-13,KUL
2025-09-13T23:25:30.403227Z,2025-09-13,KUL
2025-09-13T13:42:50.679611Z,2025-09-13,KZN
2025-09-13T23:25:30.403227Z,2025-09-13,KZN
2025-09-13T13:42:50.679611Z,2025-09-13,LAD
2025-09-13T23:25:30.403227Z,2025-09-13,LAD
2025-09-13T13:42:50.679611Z,2025-09-13,LAX
2025-09-13T23:25:30.403227Z,2025-09-13,LAX
2025-09-13T13:42:50.679611Z,2025-09-13,LED
2025-09-13T23:25:30.403227Z,2025-09-13,LED
2025-09-13T13:42:50.679611Z,2025-09-13,LIM
2025-09-13T23:25:30.403227Z,2025-09-13,LIM
2025-09-13T13:42:50.679611Z,2025-09-13,LIS
2025-09-13T23:25:30.403227Z,2025-09-13,LIS
2025-09-13T13:42:50.679611Z,2025-09-13,LJU
2025-09-13T23:25:30.403227Z,2025-09-13,LJU
2025-09-13T13:42:50.679611Z,2025-09-13,LON
2025-09-13T23:25:30.403227Z,2025-09-13,LON
2025-09-13T13:42:50.679611Z,2025-09-13,LPB
2025-09-13T23:25:30.403227Z,2025-09-13,LPB
2025-09-13T13:42:50.679611Z,2025-09-13,MAD
2025-09-13T23:25:30.403227Z,2025-09-13,MAD
2025-09-13T13:42:50.679611Z,2025-09-13,MCT
2025-09-13T23:25:30.403227Z,2025-09-13,MCT
2025-09-13T13:42:50.679611Z,2025-09-13,MDE
2025-09-13T23:25:30.403227Z,2025-09-13,MDE
2025-09-13T13:42:50.679611Z,2025-09-13,MDQ
2025-09-13T23:25:30.403227Z,2025-09-13,MDQ
2025-09-13T13:42:50.679611Z,2025-09-13,MDZ
2025-09-13T23:25:30.403227Z,2025-09-13,MDZ
2025-09-13T13:42:50.679611Z,2025-09-13,MEL
2025-09-13T23:25:30.403227Z,2025-09-13,MEL
2025-09-13T13:42:50.679611Z,2025-09-13,MEX
2025-09-13T23:25:30.403227Z,2025-09-13,MEX
2025-09-13T13:42:50.679611Z,2025-09-13,MIA
2025-09-13T23:25:30.403227Z,2025-09-13,MIA
2025-09-13T13:42:50.679611Z,2025-09-13,MIL
2025-09-13T23:25:30.403227Z,2025-09-13,MIL
2025-09-13T13:42:50.679611Z,2025-09-13,MLE
2025-09-13T23:25:30.403227Z,2025-09-13,MLE
2025-09-13T13:42:50.679611Z,2025-09-13,MOW
2025-09-13T23:25:30.403227Z,2025-09-13,MOW
2025-09-13T23:25:30.403227Z,2025-09-13,MRV
2025-09-13T13:42:50.679611Z,2025-09-13,MSQ
2025-09-13T23:25:30.403227Z,2025-09-13,MSQ
2025-09-13T13:42:50.679611Z,2025-09-13,MVD
2025-09-13T23:25:30.403227Z,2025-09-13,MVD
2025-09-13T13:42:50.679611Z,2025-09-13,NHA
2025-09-13T23:25:30.403227Z,2025-09-13,NHA
2025-09-13T13:42:50.679611Z,2025-09-13,NQZ
2025-09-13T23:25:30.403227Z,2025-09-13,NQZ
2025-09-13T13:42:50.679611Z,2025-09-13,NYC
2025-09-13T23:25:30.403227Z,2025-09-13,NYC
2025-09-13T13:42:50.679611Z,2025-09-13,OKA
2025-09-13T23:25:30.403227Z,2025-09-13,OKA
2025-09-13T13:42:50.679611Z,2025-09-13,ONT
2025-09-13T23:25:30.403227Z,2025-09-13,ONT
2025-09-13T13:42:50.679611Z,2025-09-13,ORL
2025-09-13T23:25:30.403227Z,2025-09-13,ORL
2025-09-13T13:42:50.679611Z,2025-09-13,OVB
2025-09-13T23:25:30.403227Z,2025-09-13,OVB
2025-09-13T13:42:50.679611Z,2025-09-13,PAR
2025-09-13T23:25:30.403227Z,2025-09-13,PAR
2025-09-13T13:42:50.679611Z,2025-09-13,PDP
2025-09-13T23:25:30.403227Z,2025-09-13,PDP
2025-09-13T13:42:50.679611Z,2025-09-13,PMY
2025-09-13T23:25:30.403227Z,2025-09-13,PMY
2025-09-13T13:42:50.679611Z,2025-09-13,PUJ
2025-09-13T23:25:30.403227Z,2025-09-13,PUJ
2025-09-13T13:42:50.679611Z,2025-09-13,PUQ
2025-09-13T13:42:50.679611Z,2025-09-13,RAI
2025-09-13T23:25:30.403227Z,2025-09-13,RAI
2025-09-13T13:42:50.679611Z,2025-09-13,REC
2025-09-13T13:42:50.679611Z,2025-09-13,REL
2025-09-13T23:25:30.403227Z,2025-09-13,REL
2025-09-13T13:42:50.679611Z,2025-09-13,RIO
2025-09-13T23:25:30.403227Z,2025-09-13,RIO
2025-09-13T13:42:50.679611Z,2025-09-13,ROM
2025-09-13T23:25:30.403227Z,2025-09-13,ROM
2025-09-13T13:42:50.679611Z,2025-09-13,SAO
2025-09-13T23:25:30.403227Z,2025-09-13,SAO
2025-09-13T13:42:50.679611Z,2025-09-13,SCL
2025-09-13T23:25:30.403227Z,2025-09-13,SCL
2025-09-13T13:42:50.679611Z,2025-09-13,SEL
2025-09-13T23:25:30.403227Z,2025-09-13,SEL
2025-09-13T13:42:50.679611Z,2025-09-13,SGN
2025-09-13T23:25:30.403227Z,2025-09-13,SGN
2025-09-13T13:42:50.679611Z,2025-09-13,SHA
2025-09-13T23:25:30.403227Z,2025-09-13,SHA
2025-09-13T13:42:50.679611Z,2025-09-13,SHJ
2025-09-13T23:25:30.403227Z,2025-09-13,SHJ
2025-09-13T23:25:30.403227Z,2025-09-13,SJJ
2025-09-13T13:42:50.679611Z,2025-09-13,SLA
2025-09-13T23:25:30.403227Z,2025-09-13,SLA
2025-09-13T13:42:50.679611Z,2025-09-13,SSA
2025-09-13T23:25:30.403227Z,2025-09-13,SSA
2025-09-13T13:42:50.679611Z,2025-09-13,SSH
2025-09-13T23:25:30.403227Z,2025-09-13,STW
2025-09-13T13:42:50.679611Z,2025-09-13,SVU
2025-09-13T23:25:30.403227Z,2025-09-13,SVU
2025-09-13T13:42:50.679611Z,2025-09-13,SVX
2025-09-13T23:25:30.403227Z,2025-09-13,SVX
2025-09-13T13:42:50.679611Z,2025-09-13,SWF
2025-09-13T23:25:30.403227Z,2025-09-13,SWF
2025-09-13T13:42:50.679611Z,2025-09-13,SYD
2025-09-13T23:25:30.403227Z,2025-09-13,SYD
2025-09-13T13:42:50.679611Z,2025-09-13,SZX
2025-09-13T23:25:30.403227Z,2025-09-13,SZX
2025-09-13T13:42:50.679611Z,2025-09-13,TAS
2025-09-13T23:25:30.403227Z,2025-09-13,TAS
2025-09-13T13:42:50.679611Z,2025-09-13,TBS
2025-09-13T23:25:30.403227Z,2025-09-13,TBS
2025-09-13T13:42:50.679611Z,2025-09-13,TCI
2025-09-13T13:42:50.679611Z,2025-09-13,TGD
2025-09-13T23:25:30.403227Z,2025-09-13,TGD
2025-09-13T13:42:50.679611Z,2025-09-13,TIV
2025-09-13T23:25:30.403227Z,2025-09-13,TIV
2025-09-13T13:42:50.679611Z,2025-09-13,TLL
2025-09-13T23:25:30.403227Z,2025-09-13,TLL
2025-09-13T13:42:50.679611Z,2025-09-13,TUC
2025-09-13T23:25:30.403227Z,2025-09-13,TUC
2025-09-13T13:42:50.679611Z,2025-09-13,TYO
2025-09-13T23:25:30.403227Z,2025-09-13,TYO
2025-09-13T13:42:50.679611Z,2025-09-13,UBN
2025-09-13T23:25:30.403227Z,2025-09-13,UBN
2025-09-13T13:42:50.679611Z,2025-09-13,UFA
2025-09-13T23:25:30.403227Z,2025-09-13,UFA
2025-09-13T13:42:50.679611Z,2025-09-13,UIO
2025-09-13T23:25:30.403227Z,2025-09-13,UIO
2025-09-13T13:42:50.679611Z,2025-09-13,USH
2025-09-13T23:25:30.403227Z,2025-09-13,USH
2025-09-13T13:42:50.679611Z,2025-09-13,UUD
2025-09-13T23:25:30.403227Z,2025-09-13,UUD
2025-09-13T13:42:50.679611Z,2025-09-13,VIE
2025-09-13T23:25:30.403227Z,2025-09-13,VIE
2025-09-13T13:42:50.679611Z,2025-09-13,VOG
2025-09-13T13:42:50.679611Z,2025-09-13,VVO
2025-09-13T23:25:30.403227Z,2025-09-13,VVO
2025-09-13T13:42:50.679611Z,2025-09-13,WAS
2025-09-13T23:25:30.403227Z,2025-09-13,WAS
2025-09-13T13:42:50.679611Z,2025-09-13,YTO
2025-09-13T23:25:30.403227Z,2025-09-13,YTO
2025-09-13T13:42:50.679611Z,2025-09-13,YVR
2025-09-13T13:42:50.679611Z,2025-09-13,ZNZ
2025-09-13T23:25:30.403227Z,2025-09-13,ZNZ
2025-09-13T13:42:50.679611Z,2025-09-13,ZRH
2025-09-13T23:25:30.403227Z,2025-09-13,ZRH
2025-09-14T13:14:16.363384Z,2025-09-14,ABQ
2025-09-15T01:03:17.252985Z,2025-09-14,ABQ
2025-09-14T13:14:16.363384Z,2025-09-14,ADD
2025-09-15T01:03:17.252985Z,2025-09-14,ADD
2025-09-14T13:14:16.363384Z,2025-09-14,AER
2025-09-15T01:03:17.252985Z,2025-09-14,AER
2025-09-14T13:14:16.363384Z,2025-09-14,AGP
2025-09-15T01:03:17.252985Z,2025-09-14,AGP
2025-09-14T13:14:16.363384Z,2025-09-14,AKL
2025-09-15T01:03:17.252985Z,2025-09-14,AKL
